"","code","month_year","employment","province"
"2275",15,2016-07-01,13036,"Napo"
"2276",15,2016-08-01,12845,"Napo"
"2277",15,2016-09-01,12787,"Napo"
"2278",15,2016-10-01,12800,"Napo"
"2279",15,2016-11-01,12696,"Napo"
"2280",15,2016-12-01,12620,"Napo"
"2281",15,2017-01-01,12615,"Napo"
"2282",15,2017-02-01,12617,"Napo"
"2283",15,2017-03-01,12626,"Napo"
"2284",15,2017-04-01,12670,"Napo"
"2285",15,2017-05-01,12690,"Napo"
"2286",15,2017-06-01,12694,"Napo"
"2287",15,2017-07-01,12801,"Napo"
"2288",15,2017-08-01,13080,"Napo"
"2289",15,2017-09-01,13042,"Napo"
"2290",15,2017-10-01,13172,"Napo"
"2291",15,2017-11-01,13113,"Napo"
"2292",15,2017-12-01,13193,"Napo"
"2293",15,2018-01-01,13108,"Napo"
"2294",15,2018-02-01,13236,"Napo"
"2295",15,2018-03-01,13249,"Napo"
"2296",15,2018-04-01,13132,"Napo"
"2297",15,2018-05-01,13137,"Napo"
"2298",15,2018-06-01,13175,"Napo"
"2299",15,2018-07-01,13157,"Napo"
"2300",15,2018-08-01,13233,"Napo"
"2301",15,2018-09-01,13255,"Napo"
"2302",15,2018-10-01,13383,"Napo"
"2303",15,2018-11-01,13671,"Napo"
"2304",15,2018-12-01,13602,"Napo"
"2305",15,2019-01-01,13473,"Napo"
"2306",15,2019-02-01,13478,"Napo"
"2307",15,2019-03-01,13482,"Napo"
"2308",15,2019-04-01,13363,"Napo"
"2309",15,2019-05-01,13555,"Napo"
"2310",15,2019-06-01,13340,"Napo"
"2311",15,2019-07-01,13391,"Napo"
"2312",15,2019-08-01,13478,"Napo"
"2313",15,2019-09-01,13352,"Napo"
"2314",15,2019-10-01,13250,"Napo"
"2315",15,2019-11-01,13400,"Napo"
"2316",15,2019-12-01,13406,"Napo"
"2317",15,2020-01-01,13049,"Napo"
"2318",15,2020-02-01,13192,"Napo"
"2319",15,2020-03-01,13136,"Napo"
"2320",15,2020-04-01,12843,"Napo"
"2321",15,2020-05-01,12577,"Napo"
"2322",15,2020-06-01,12590,"Napo"
"2323",15,2020-07-01,12513,"Napo"
"2324",15,2020-08-01,12486,"Napo"
"2325",15,2020-09-01,12423,"Napo"
"2326",15,2020-10-01,12425,"Napo"
"2327",15,2020-11-01,12433,"Napo"
"2328",15,2020-12-01,12312,"Napo"
"2329",15,2021-01-01,12191,"Napo"
"2330",15,2021-02-01,12228,"Napo"
"2331",15,2021-03-01,12388,"Napo"
"2332",15,2021-04-01,12412,"Napo"
"2333",15,2021-05-01,12693,"Napo"
"2334",15,2021-06-01,12819,"Napo"
"2335",15,2021-07-01,12854,"Napo"
"2336",15,2021-08-01,12878,"Napo"
"2337",15,2021-09-01,12800,"Napo"
"2338",15,2021-10-01,12753,"Napo"
"2339",15,2021-11-01,12758,"Napo"
"2340",15,2021-12-01,12724,"Napo"
"2341",16,2009-01-01,5873,"Pastaza"
"2342",16,2009-02-01,6007,"Pastaza"
"2343",16,2009-03-01,6094,"Pastaza"
"2344",16,2009-04-01,6208,"Pastaza"
"2345",16,2009-05-01,6260,"Pastaza"
"2346",16,2009-06-01,6335,"Pastaza"
"2347",16,2009-07-01,6272,"Pastaza"
"2348",16,2009-08-01,6018,"Pastaza"
"2349",16,2009-09-01,6724,"Pastaza"
"2350",16,2009-10-01,6904,"Pastaza"
"2351",16,2009-11-01,7023,"Pastaza"
"2352",16,2009-12-01,7084,"Pastaza"
"2353",16,2010-01-01,7174,"Pastaza"
"2354",16,2010-02-01,7292,"Pastaza"
"2355",16,2010-03-01,7452,"Pastaza"
"2356",16,2010-04-01,7483,"Pastaza"
"2357",16,2010-05-01,7549,"Pastaza"
"2358",16,2010-06-01,7684,"Pastaza"
"2359",16,2010-07-01,7715,"Pastaza"
"2360",16,2010-08-01,7769,"Pastaza"
"2361",16,2010-09-01,7933,"Pastaza"
"2362",16,2010-10-01,8161,"Pastaza"
"2363",16,2010-11-01,8325,"Pastaza"
"2364",16,2010-12-01,8321,"Pastaza"
"2365",16,2011-01-01,8130,"Pastaza"
"2366",16,2011-02-01,8503,"Pastaza"
"2367",16,2011-03-01,8675,"Pastaza"
"2368",16,2011-04-01,8755,"Pastaza"
"2369",16,2011-05-01,8986,"Pastaza"
"2370",16,2011-06-01,9111,"Pastaza"
"2371",16,2011-07-01,9248,"Pastaza"
"2372",16,2011-08-01,9274,"Pastaza"
"2373",16,2011-09-01,9381,"Pastaza"
"2374",16,2011-10-01,9680,"Pastaza"
"2375",16,2011-11-01,9717,"Pastaza"
"2376",16,2011-12-01,9725,"Pastaza"
"2377",16,2012-01-01,9566,"Pastaza"
"2378",16,2012-02-01,9764,"Pastaza"
"2379",16,2012-03-01,10000,"Pastaza"
"2380",16,2012-04-01,10166,"Pastaza"
"2381",16,2012-05-01,10239,"Pastaza"
"2382",16,2012-06-01,10431,"Pastaza"
"2383",16,2012-07-01,10331,"Pastaza"
"2384",16,2012-08-01,10337,"Pastaza"
"2385",16,2012-09-01,10552,"Pastaza"
"2386",16,2012-10-01,10612,"Pastaza"
"2387",16,2012-11-01,10718,"Pastaza"
"2388",16,2012-12-01,10704,"Pastaza"
"2389",16,2013-01-01,10602,"Pastaza"
"2390",16,2013-02-01,10993,"Pastaza"
"2391",16,2013-03-01,10999,"Pastaza"
"2392",16,2013-04-01,11050,"Pastaza"
"2393",16,2013-05-01,11164,"Pastaza"
"2394",16,2013-06-01,11262,"Pastaza"
"2395",16,2013-07-01,11269,"Pastaza"
"2396",16,2013-08-01,11265,"Pastaza"
"2397",16,2013-09-01,11304,"Pastaza"
"2398",16,2013-10-01,11325,"Pastaza"
"2399",16,2013-11-01,11326,"Pastaza"
"2400",16,2013-12-01,11292,"Pastaza"
"2401",16,2014-01-01,11183,"Pastaza"
"2402",16,2014-02-01,11266,"Pastaza"
"2403",16,2014-03-01,11232,"Pastaza"
"2404",16,2014-04-01,11282,"Pastaza"
"2405",16,2014-05-01,11253,"Pastaza"
"2406",16,2014-06-01,11297,"Pastaza"
"2407",16,2014-07-01,11401,"Pastaza"
"2408",16,2014-08-01,11399,"Pastaza"
"2409",16,2014-09-01,11368,"Pastaza"
"2410",16,2014-10-01,11472,"Pastaza"
"2411",16,2014-11-01,11399,"Pastaza"
"2412",16,2014-12-01,11365,"Pastaza"
"2413",16,2015-01-01,11333,"Pastaza"
"2414",16,2015-02-01,11481,"Pastaza"
"2415",16,2015-03-01,11586,"Pastaza"
"2416",16,2015-04-01,11567,"Pastaza"
"2417",16,2015-05-01,11583,"Pastaza"
"2418",16,2015-06-01,11626,"Pastaza"
"2419",16,2015-07-01,11513,"Pastaza"
"2420",16,2015-08-01,11374,"Pastaza"
"2421",16,2015-09-01,11472,"Pastaza"
"2422",16,2015-10-01,11391,"Pastaza"
"2423",16,2015-11-01,11390,"Pastaza"
"2424",16,2015-12-01,11296,"Pastaza"
"2425",16,2016-01-01,11035,"Pastaza"
"2426",16,2016-02-01,11060,"Pastaza"
"2427",16,2016-03-01,11051,"Pastaza"
"2428",16,2016-04-01,10903,"Pastaza"
"2429",16,2016-05-01,10920,"Pastaza"
"2430",16,2016-06-01,10849,"Pastaza"
"2431",16,2016-07-01,10823,"Pastaza"
"2432",16,2016-08-01,10734,"Pastaza"
"2433",16,2016-09-01,10835,"Pastaza"
"2434",16,2016-10-01,10900,"Pastaza"
"2435",16,2016-11-01,10910,"Pastaza"
"2436",16,2016-12-01,10895,"Pastaza"
"2437",16,2017-01-01,10663,"Pastaza"
"2438",16,2017-02-01,10732,"Pastaza"
"2439",16,2017-03-01,10816,"Pastaza"
"2440",16,2017-04-01,10874,"Pastaza"
"2441",16,2017-05-01,10957,"Pastaza"
"2442",16,2017-06-01,10934,"Pastaza"
"2443",16,2017-07-01,10867,"Pastaza"
"2444",16,2017-08-01,10893,"Pastaza"
"2445",16,2017-09-01,10862,"Pastaza"
"2446",16,2017-10-01,11085,"Pastaza"
"2447",16,2017-11-01,11156,"Pastaza"
"2448",16,2017-12-01,11190,"Pastaza"
"2449",16,2018-01-01,11373,"Pastaza"
"2450",16,2018-02-01,11455,"Pastaza"
"2451",16,2018-03-01,11439,"Pastaza"
"2452",16,2018-04-01,11543,"Pastaza"
"2453",16,2018-05-01,11628,"Pastaza"
"2454",16,2018-06-01,11666,"Pastaza"
"2455",16,2018-07-01,11645,"Pastaza"
"2456",16,2018-08-01,11601,"Pastaza"
"2457",16,2018-09-01,11672,"Pastaza"
"2458",16,2018-10-01,11844,"Pastaza"
"2459",16,2018-11-01,11877,"Pastaza"
"2460",16,2018-12-01,11824,"Pastaza"
"2461",16,2019-01-01,12032,"Pastaza"
"2462",16,2019-02-01,11920,"Pastaza"
"2463",16,2019-03-01,12027,"Pastaza"
"2464",16,2019-04-01,11889,"Pastaza"
"2465",16,2019-05-01,12118,"Pastaza"
"2466",16,2019-06-01,11820,"Pastaza"
"2467",16,2019-07-01,11853,"Pastaza"
"2468",16,2019-08-01,11808,"Pastaza"
"2469",16,2019-09-01,12059,"Pastaza"
"2470",16,2019-10-01,12051,"Pastaza"
"2471",16,2019-11-01,12084,"Pastaza"
"2472",16,2019-12-01,11974,"Pastaza"
"2473",16,2020-01-01,11545,"Pastaza"
"2474",16,2020-02-01,11651,"Pastaza"
"2475",16,2020-03-01,11465,"Pastaza"
"2476",16,2020-04-01,11168,"Pastaza"
"2477",16,2020-05-01,10962,"Pastaza"
"2478",16,2020-06-01,10930,"Pastaza"
"2479",16,2020-07-01,10886,"Pastaza"
"2480",16,2020-08-01,10749,"Pastaza"
"2481",16,2020-09-01,10627,"Pastaza"
"2482",16,2020-10-01,10688,"Pastaza"
"2483",16,2020-11-01,10746,"Pastaza"
"2484",16,2020-12-01,10680,"Pastaza"
"2485",16,2021-01-01,10391,"Pastaza"
"2486",16,2021-02-01,10456,"Pastaza"
"2487",16,2021-03-01,10510,"Pastaza"
"2488",16,2021-04-01,10574,"Pastaza"
"2489",16,2021-05-01,10615,"Pastaza"
"2490",16,2021-06-01,10536,"Pastaza"
"2491",16,2021-07-01,10582,"Pastaza"
"2492",16,2021-08-01,10654,"Pastaza"
"2493",16,2021-09-01,10716,"Pastaza"
"2494",16,2021-10-01,10785,"Pastaza"
"2495",16,2021-11-01,10855,"Pastaza"
"2496",16,2021-12-01,10854,"Pastaza"
"2497",17,2009-01-01,659369,"Pichincha"
"2498",17,2009-02-01,661382,"Pichincha"
"2499",17,2009-03-01,664099,"Pichincha"
"2500",17,2009-04-01,666741,"Pichincha"
"2501",17,2009-05-01,666607,"Pichincha"
"2502",17,2009-06-01,669389,"Pichincha"
"2503",17,2009-07-01,670260,"Pichincha"
"2504",17,2009-08-01,671792,"Pichincha"
"2505",17,2009-09-01,684425,"Pichincha"
"2506",17,2009-10-01,688552,"Pichincha"
"2507",17,2009-11-01,693376,"Pichincha"
"2508",17,2009-12-01,693962,"Pichincha"
"2509",17,2010-01-01,700164,"Pichincha"
"2510",17,2010-02-01,706512,"Pichincha"
"2511",17,2010-03-01,716615,"Pichincha"
"2512",17,2010-04-01,723745,"Pichincha"
"2513",17,2010-05-01,729675,"Pichincha"
"2514",17,2010-06-01,738414,"Pichincha"
"2515",17,2010-07-01,743878,"Pichincha"
"2516",17,2010-08-01,750381,"Pichincha"
"2517",17,2010-09-01,762262,"Pichincha"
"2518",17,2010-10-01,771225,"Pichincha"
"2519",17,2010-11-01,777393,"Pichincha"
"2520",17,2010-12-01,779843,"Pichincha"
"2521",17,2011-01-01,787032,"Pichincha"
"2522",17,2011-02-01,795331,"Pichincha"
"2523",17,2011-03-01,807117,"Pichincha"
"2524",17,2011-04-01,818715,"Pichincha"
"2525",17,2011-05-01,835014,"Pichincha"
"2526",17,2011-06-01,846941,"Pichincha"
"2527",17,2011-07-01,856196,"Pichincha"
"2528",17,2011-08-01,865955,"Pichincha"
"2529",17,2011-09-01,878780,"Pichincha"
"2530",17,2011-10-01,887799,"Pichincha"
"2531",17,2011-11-01,895285,"Pichincha"
"2532",17,2011-12-01,898950,"Pichincha"
"2533",17,2012-01-01,909989,"Pichincha"
"2534",17,2012-02-01,918765,"Pichincha"
"2535",17,2012-03-01,929207,"Pichincha"
"2536",17,2012-04-01,938443,"Pichincha"
"2537",17,2012-05-01,949561,"Pichincha"
"2538",17,2012-06-01,958315,"Pichincha"
"2539",17,2012-07-01,967669,"Pichincha"
"2540",17,2012-08-01,976589,"Pichincha"
"2541",17,2012-09-01,988696,"Pichincha"
"2542",17,2012-10-01,1001109,"Pichincha"
"2543",17,2012-11-01,1010502,"Pichincha"
"2544",17,2012-12-01,1008141,"Pichincha"
"2545",17,2013-01-01,1022062,"Pichincha"
"2546",17,2013-02-01,1026569,"Pichincha"
"2547",17,2013-03-01,1034916,"Pichincha"
"2548",17,2013-04-01,1037851,"Pichincha"
"2549",17,2013-05-01,1041374,"Pichincha"
"2550",17,2013-06-01,1043443,"Pichincha"
"2551",17,2013-07-01,1049716,"Pichincha"
"2552",17,2013-08-01,1051876,"Pichincha"
"2553",17,2013-09-01,1058481,"Pichincha"
"2554",17,2013-10-01,1065558,"Pichincha"
"2555",17,2013-11-01,1070808,"Pichincha"
"2556",17,2013-12-01,1065905,"Pichincha"
"2557",17,2014-01-01,1069904,"Pichincha"
"2558",17,2014-02-01,1069527,"Pichincha"
"2559",17,2014-03-01,1068627,"Pichincha"
"2560",17,2014-04-01,1074792,"Pichincha"
"2561",17,2014-05-01,1076190,"Pichincha"
"2562",17,2014-06-01,1075598,"Pichincha"
"2563",17,2014-07-01,1079320,"Pichincha"
"2564",17,2014-08-01,1083641,"Pichincha"
"2565",17,2014-09-01,1096112,"Pichincha"
"2566",17,2014-10-01,1104975,"Pichincha"
"2567",17,2014-11-01,1105999,"Pichincha"
"2568",17,2014-12-01,1099629,"Pichincha"
"2569",17,2015-01-01,1104921,"Pichincha"
"2570",17,2015-02-01,1099435,"Pichincha"
"2571",17,2015-03-01,1102273,"Pichincha"
"2572",17,2015-04-01,1098738,"Pichincha"
"2573",17,2015-05-01,1096607,"Pichincha"
"2574",17,2015-06-01,1097152,"Pichincha"
"2575",17,2015-07-01,1095441,"Pichincha"
"2576",17,2015-08-01,1089404,"Pichincha"
"2577",17,2015-09-01,1087928,"Pichincha"
"2578",17,2015-10-01,1079834,"Pichincha"
"2579",17,2015-11-01,1069421,"Pichincha"
"2580",17,2015-12-01,1054695,"Pichincha"
"2581",17,2016-01-01,1031748,"Pichincha"
"2582",17,2016-02-01,1021418,"Pichincha"
"2583",17,2016-03-01,1014916,"Pichincha"
"2584",17,2016-04-01,1007400,"Pichincha"
"2585",17,2016-05-01,1003727,"Pichincha"
"2586",17,2016-06-01,997595,"Pichincha"
"2587",17,2016-07-01,993837,"Pichincha"
"2588",17,2016-08-01,993711,"Pichincha"
"2589",17,2016-09-01,996084,"Pichincha"
"2590",17,2016-10-01,999391,"Pichincha"
"2591",17,2016-11-01,1000184,"Pichincha"
"2592",17,2016-12-01,995988,"Pichincha"
"2593",17,2017-01-01,995922,"Pichincha"
"2594",17,2017-02-01,993688,"Pichincha"
"2595",17,2017-03-01,997765,"Pichincha"
"2596",17,2017-04-01,996898,"Pichincha"
"2597",17,2017-05-01,996183,"Pichincha"
"2598",17,2017-06-01,992414,"Pichincha"
"2599",17,2017-07-01,990056,"Pichincha"
"2600",17,2017-08-01,991732,"Pichincha"
"2601",17,2017-09-01,994234,"Pichincha"
"2602",17,2017-10-01,996370,"Pichincha"
"2603",17,2017-11-01,1000969,"Pichincha"
"2604",17,2017-12-01,999340,"Pichincha"
"2605",17,2018-01-01,1002134,"Pichincha"
"2606",17,2018-02-01,998877,"Pichincha"
"2607",17,2018-03-01,1001909,"Pichincha"
"2608",17,2018-04-01,1004549,"Pichincha"
"2609",17,2018-05-01,1007123,"Pichincha"
"2610",17,2018-06-01,1008710,"Pichincha"
"2611",17,2018-07-01,1008660,"Pichincha"
"2612",17,2018-08-01,1008721,"Pichincha"
"2613",17,2018-09-01,1011290,"Pichincha"
"2614",17,2018-10-01,1015239,"Pichincha"
"2615",17,2018-11-01,1017977,"Pichincha"
"2616",17,2018-12-01,1013099,"Pichincha"
"2617",17,2019-01-01,1014057,"Pichincha"
"2618",17,2019-02-01,1012515,"Pichincha"
"2619",17,2019-03-01,1009862,"Pichincha"
"2620",17,2019-04-01,1012629,"Pichincha"
"2621",17,2019-05-01,1010834,"Pichincha"
"2622",17,2019-06-01,1005203,"Pichincha"
"2623",17,2019-07-01,1004870,"Pichincha"
"2624",17,2019-08-01,1002018,"Pichincha"
"2625",17,2019-09-01,1003835,"Pichincha"
"2626",17,2019-10-01,1001266,"Pichincha"
"2627",17,2019-11-01,1002735,"Pichincha"
"2628",17,2019-12-01,997931,"Pichincha"
"2629",17,2020-01-01,998352,"Pichincha"
"2630",17,2020-02-01,994373,"Pichincha"
"2631",17,2020-03-01,985017,"Pichincha"
"2632",17,2020-04-01,936146,"Pichincha"
"2633",17,2020-05-01,903194,"Pichincha"
"2634",17,2020-06-01,887800,"Pichincha"
"2635",17,2020-07-01,881078,"Pichincha"
"2636",17,2020-08-01,876334,"Pichincha"
"2637",17,2020-09-01,882859,"Pichincha"
"2638",17,2020-10-01,882729,"Pichincha"
"2639",17,2020-11-01,889036,"Pichincha"
"2640",17,2020-12-01,891979,"Pichincha"
"2641",17,2021-01-01,896006,"Pichincha"
"2642",17,2021-02-01,896463,"Pichincha"
"2643",17,2021-03-01,898948,"Pichincha"
"2644",17,2021-04-01,900261,"Pichincha"
"2645",17,2021-05-01,898546,"Pichincha"
"2646",17,2021-06-01,901992,"Pichincha"
"2647",17,2021-07-01,903532,"Pichincha"
"2648",17,2021-08-01,906379,"Pichincha"
"2649",17,2021-09-01,912339,"Pichincha"
"2650",17,2021-10-01,917440,"Pichincha"
"2651",17,2021-11-01,920261,"Pichincha"
"2652",17,2021-12-01,921172,"Pichincha"
"2653",18,2009-01-01,44230,"Tungurahua"
"2654",18,2009-02-01,44281,"Tungurahua"
"2655",18,2009-03-01,44903,"Tungurahua"
"2656",18,2009-04-01,45207,"Tungurahua"
"2657",18,2009-05-01,45611,"Tungurahua"
"2658",18,2009-06-01,46063,"Tungurahua"
"2659",18,2009-07-01,46241,"Tungurahua"
"2660",18,2009-08-01,46158,"Tungurahua"
"2661",18,2009-09-01,48173,"Tungurahua"
"2662",18,2009-10-01,48554,"Tungurahua"
"2663",18,2009-11-01,48893,"Tungurahua"
"2664",18,2009-12-01,49156,"Tungurahua"
"2665",18,2010-01-01,49878,"Tungurahua"
"2666",18,2010-02-01,50107,"Tungurahua"
"2667",18,2010-03-01,50986,"Tungurahua"
"2668",18,2010-04-01,52040,"Tungurahua"
"2669",18,2010-05-01,53188,"Tungurahua"
"2670",18,2010-06-01,55386,"Tungurahua"
"2671",18,2010-07-01,56129,"Tungurahua"
"2672",18,2010-08-01,56692,"Tungurahua"
"2673",18,2010-09-01,57732,"Tungurahua"
"2674",18,2010-10-01,58352,"Tungurahua"
"2675",18,2010-11-01,59326,"Tungurahua"
"2676",18,2010-12-01,59919,"Tungurahua"
"2677",18,2011-01-01,60958,"Tungurahua"
"2678",18,2011-02-01,61822,"Tungurahua"
"2679",18,2011-03-01,62669,"Tungurahua"
"2680",18,2011-04-01,63830,"Tungurahua"
"2681",18,2011-05-01,65578,"Tungurahua"
"2682",18,2011-06-01,67589,"Tungurahua"
"2683",18,2011-07-01,68854,"Tungurahua"
"2684",18,2011-08-01,69416,"Tungurahua"
"2685",18,2011-09-01,71156,"Tungurahua"
"2686",18,2011-10-01,72187,"Tungurahua"
"2687",18,2011-11-01,73304,"Tungurahua"
"2688",18,2011-12-01,74520,"Tungurahua"
"2689",18,2012-01-01,75557,"Tungurahua"
"2690",18,2012-02-01,76444,"Tungurahua"
"2691",18,2012-03-01,77688,"Tungurahua"
"2692",18,2012-04-01,78384,"Tungurahua"
"2693",18,2012-05-01,78928,"Tungurahua"
"2694",18,2012-06-01,79595,"Tungurahua"
"2695",18,2012-07-01,80108,"Tungurahua"
"2696",18,2012-08-01,80611,"Tungurahua"
"2697",18,2012-09-01,80968,"Tungurahua"
"2698",18,2012-10-01,82322,"Tungurahua"
"2699",18,2012-11-01,83096,"Tungurahua"
"2700",18,2012-12-01,82583,"Tungurahua"
"2701",18,2013-01-01,83116,"Tungurahua"
"2702",18,2013-02-01,83472,"Tungurahua"
"2703",18,2013-03-01,83330,"Tungurahua"
"2704",18,2013-04-01,85281,"Tungurahua"
"2705",18,2013-05-01,85368,"Tungurahua"
"2706",18,2013-06-01,85701,"Tungurahua"
"2707",18,2013-07-01,85858,"Tungurahua"
"2708",18,2013-08-01,85740,"Tungurahua"
"2709",18,2013-09-01,86023,"Tungurahua"
"2710",18,2013-10-01,86572,"Tungurahua"
"2711",18,2013-11-01,86844,"Tungurahua"
"2712",18,2013-12-01,86690,"Tungurahua"
"2713",18,2014-01-01,86826,"Tungurahua"
"2714",18,2014-02-01,87386,"Tungurahua"
"2715",18,2014-03-01,88060,"Tungurahua"
"2716",18,2014-04-01,88850,"Tungurahua"
"2717",18,2014-05-01,88611,"Tungurahua"
"2718",18,2014-06-01,88616,"Tungurahua"
"2719",18,2014-07-01,87396,"Tungurahua"
"2720",18,2014-08-01,87489,"Tungurahua"
"2721",18,2014-09-01,88262,"Tungurahua"
"2722",18,2014-10-01,88744,"Tungurahua"
"2723",18,2014-11-01,88740,"Tungurahua"
"2724",18,2014-12-01,88384,"Tungurahua"
"2725",18,2015-01-01,88470,"Tungurahua"
"2726",18,2015-02-01,88281,"Tungurahua"
"2727",18,2015-03-01,89064,"Tungurahua"
"2728",18,2015-04-01,89022,"Tungurahua"
"2729",18,2015-05-01,89220,"Tungurahua"
"2730",18,2015-06-01,89410,"Tungurahua"
"2731",18,2015-07-01,88595,"Tungurahua"
"2732",18,2015-08-01,88045,"Tungurahua"
"2733",18,2015-09-01,88303,"Tungurahua"
"2734",18,2015-10-01,88226,"Tungurahua"
"2735",18,2015-11-01,87585,"Tungurahua"
"2736",18,2015-12-01,86800,"Tungurahua"
"2737",18,2016-01-01,85983,"Tungurahua"
"2738",18,2016-02-01,85416,"Tungurahua"
"2739",18,2016-03-01,85115,"Tungurahua"
"2740",18,2016-04-01,84536,"Tungurahua"
"2741",18,2016-05-01,83918,"Tungurahua"
"2742",18,2016-06-01,83437,"Tungurahua"
"2743",18,2016-07-01,83098,"Tungurahua"
"2744",18,2016-08-01,82695,"Tungurahua"
"2745",18,2016-09-01,82908,"Tungurahua"
"2746",18,2016-10-01,82937,"Tungurahua"
"2747",18,2016-11-01,82607,"Tungurahua"
"2748",18,2016-12-01,82650,"Tungurahua"
"2749",18,2017-01-01,82357,"Tungurahua"
"2750",18,2017-02-01,82605,"Tungurahua"
"2751",18,2017-03-01,83340,"Tungurahua"
"2752",18,2017-04-01,83207,"Tungurahua"
"2753",18,2017-05-01,83384,"Tungurahua"
"2754",18,2017-06-01,83630,"Tungurahua"
"2755",18,2017-07-01,83515,"Tungurahua"
"2756",18,2017-08-01,84016,"Tungurahua"
"2757",18,2017-09-01,84798,"Tungurahua"
"2758",18,2017-10-01,85421,"Tungurahua"
"2759",18,2017-11-01,85647,"Tungurahua"
"2760",18,2017-12-01,85467,"Tungurahua"
"2761",18,2018-01-01,86388,"Tungurahua"
"2762",18,2018-02-01,86851,"Tungurahua"
"2763",18,2018-03-01,87018,"Tungurahua"
"2764",18,2018-04-01,87383,"Tungurahua"
"2765",18,2018-05-01,87539,"Tungurahua"
"2766",18,2018-06-01,87627,"Tungurahua"
"2767",18,2018-07-01,87346,"Tungurahua"
"2768",18,2018-08-01,87603,"Tungurahua"
"2769",18,2018-09-01,88179,"Tungurahua"
"2770",18,2018-10-01,88793,"Tungurahua"
"2771",18,2018-11-01,89166,"Tungurahua"
"2772",18,2018-12-01,88793,"Tungurahua"
"2773",18,2019-01-01,88653,"Tungurahua"
"2774",18,2019-02-01,88903,"Tungurahua"
"2775",18,2019-03-01,89003,"Tungurahua"
"2776",18,2019-04-01,88934,"Tungurahua"
"2777",18,2019-05-01,88932,"Tungurahua"
"2778",18,2019-06-01,88470,"Tungurahua"
"2779",18,2019-07-01,88587,"Tungurahua"
"2780",18,2019-08-01,88068,"Tungurahua"
"2781",18,2019-09-01,88035,"Tungurahua"
"2782",18,2019-10-01,87492,"Tungurahua"
"2783",18,2019-11-01,87666,"Tungurahua"
"2784",18,2019-12-01,87074,"Tungurahua"
"2785",18,2020-01-01,86491,"Tungurahua"
"2786",18,2020-02-01,86098,"Tungurahua"
"2787",18,2020-03-01,85400,"Tungurahua"
"2788",18,2020-04-01,82796,"Tungurahua"
"2789",18,2020-05-01,79614,"Tungurahua"
"2790",18,2020-06-01,77736,"Tungurahua"
"2791",18,2020-07-01,76377,"Tungurahua"
"2792",18,2020-08-01,75712,"Tungurahua"
"2793",18,2020-09-01,75521,"Tungurahua"
"2794",18,2020-10-01,75658,"Tungurahua"
"2795",18,2020-11-01,75749,"Tungurahua"
"2796",18,2020-12-01,75617,"Tungurahua"
"2797",18,2021-01-01,75194,"Tungurahua"
"2798",18,2021-02-01,75330,"Tungurahua"
"2799",18,2021-03-01,75625,"Tungurahua"
"2800",18,2021-04-01,75970,"Tungurahua"
"2801",18,2021-05-01,76170,"Tungurahua"
"2802",18,2021-06-01,76405,"Tungurahua"
"2803",18,2021-07-01,76749,"Tungurahua"
"2804",18,2021-08-01,76797,"Tungurahua"
"2805",18,2021-09-01,77421,"Tungurahua"
"2806",18,2021-10-01,78210,"Tungurahua"
"2807",18,2021-11-01,78493,"Tungurahua"
"2808",18,2021-12-01,78113,"Tungurahua"
"2809",19,2009-01-01,5479,"Zamora Chinchipe"
"2810",19,2009-02-01,6344,"Zamora Chinchipe"
"2811",19,2009-03-01,6528,"Zamora Chinchipe"
"2812",19,2009-04-01,7008,"Zamora Chinchipe"
"2813",19,2009-05-01,6890,"Zamora Chinchipe"
"2814",19,2009-06-01,6993,"Zamora Chinchipe"
"2815",19,2009-07-01,6889,"Zamora Chinchipe"
"2816",19,2009-08-01,6662,"Zamora Chinchipe"
"2817",19,2009-09-01,6850,"Zamora Chinchipe"
"2818",19,2009-10-01,7129,"Zamora Chinchipe"
"2819",19,2009-11-01,7286,"Zamora Chinchipe"
"2820",19,2009-12-01,7306,"Zamora Chinchipe"
"2821",19,2010-01-01,7054,"Zamora Chinchipe"
"2822",19,2010-02-01,7439,"Zamora Chinchipe"
"2823",19,2010-03-01,7623,"Zamora Chinchipe"
"2824",19,2010-04-01,7773,"Zamora Chinchipe"
"2825",19,2010-05-01,7908,"Zamora Chinchipe"
"2826",19,2010-06-01,8082,"Zamora Chinchipe"
"2827",19,2010-07-01,8122,"Zamora Chinchipe"
"2828",19,2010-08-01,8342,"Zamora Chinchipe"
"2829",19,2010-09-01,8575,"Zamora Chinchipe"
"2830",19,2010-10-01,8876,"Zamora Chinchipe"
"2831",19,2010-11-01,9152,"Zamora Chinchipe"
"2832",19,2010-12-01,9177,"Zamora Chinchipe"
"2833",19,2011-01-01,8973,"Zamora Chinchipe"
"2834",19,2011-02-01,9320,"Zamora Chinchipe"
"2835",19,2011-03-01,9404,"Zamora Chinchipe"
"2836",19,2011-04-01,9449,"Zamora Chinchipe"
"2837",19,2011-05-01,9665,"Zamora Chinchipe"
"2838",19,2011-06-01,9769,"Zamora Chinchipe"
"2839",19,2011-07-01,9906,"Zamora Chinchipe"
"2840",19,2011-08-01,9979,"Zamora Chinchipe"
"2841",19,2011-09-01,10374,"Zamora Chinchipe"
"2842",19,2011-10-01,10502,"Zamora Chinchipe"
"2843",19,2011-11-01,10484,"Zamora Chinchipe"
"2844",19,2011-12-01,10504,"Zamora Chinchipe"
"2845",19,2012-01-01,10175,"Zamora Chinchipe"
